NDVI_Mean,NDVI_P25,NDVI_P50,NDVI_P75,NDVI_StdDev,distance,time,Collection Size
0.7919470951541578,0.7581157980326302,0.8048846234702021,0.8358601926100031,0.07250911894355126,250,,
0.7927373257828564,0.758119875543097,0.8048886396658582,0.8358664640293649,0.0720892153025924,260,,
0.7934838343852022,0.7581219153448956,0.8048954498643881,0.8358724306275176,0.07169437372069347,270,,
0.7941597099153502,0.7581214341893615,0.8048975539860705,0.8358785282230542,0.07132917343073984,280,,
0.7948349641819032,0.758126662644574,0.8049035107094206,0.835884541584353,0.0709477165660288,290,,
0.7954807830709998,0.773749274200835,0.8049083886257665,0.8358908257041479,0.07059527681385014,300,,
0.8008146252138165,0.7737659205129731,0.8204733811697427,0.8513043361714898,0.06763060601948638,400,,
0.8046585487932756,0.7774269370588908,0.8164590243055903,0.8476182821599482,0.06545076408910369,500,,
0.8074347311970611,0.7774303339565964,0.8242638840784507,0.8476262627110911,0.0639447152847286,600,,
0.8095384124444766,0.7852433415068202,0.8242684254959782,0.8554055462834628,0.06285811262817131,700,,
0.8111886612917361,0.7852452207399117,0.8242731682099514,0.8554099475609639,0.06203171936594812,800,,
0.8124019018342586,0.7852448156886418,0.8242749552179798,0.8554159049701426,0.06148930557303651,900,,
0.8134025897081427,0.785247827907484,0.8242756255206592,0.8554193522770783,0.06110444689658933,1000,,
,,,,,,,
NDVI_Mean,NDVI_P25,NDVI_P50,NDVI_P75,NDVI_StdDev,distance,time,
0.7032048378717224,0.632931297623916,0.7266204160521411,0.7890058208675537,0.1113599202346436,10,2023,72414
0.7172074497944325,0.6642030649749383,0.742245020770256,0.7890096078665094,0.10322172054422261,20,,
0.730083953417955,0.6798540044281169,0.742281101432474,0.8045847210131053,0.09610658769889784,30,,
0.7418248329196219,0.6955096447017992,0.7578996673814092,0.8045987716631199,0.09001281912044035,40,,
0.7497409204310664,0.7111602040494126,0.7735085259773787,0.8046107231779104,0.08591458684112287,50,,
0.755736331778277,0.7111815707575062,0.7735331315884802,0.8201478654096864,0.08343097858378391,60,,
0.7595117849591637,0.7268107708965934,0.773554109978379,0.8201555697969113,0.08181715638088766,70,,
0.7623634865777278,0.7268224959978198,0.773570571881204,0.8201643456247448,0.08074431105025584,80,,
0.765134738853538,0.7268322194609779,0.7735874247651566,0.8201752614165588,0.07974606184868221,90,,
0.7672096845810316,0.7268397529460218,0.7891510319386464,0.8201855898894186,0.0790729996877655,100,,
0.7691080926619701,0.7268476328372534,0.7891636612516791,0.8201938159841271,0.07841807973339808,110,,
0.7705930109837957,0.7424483309307254,0.7891726914272199,0.8202013450476218,0.07788823112683355,120,,
0.7720420491942724,0.7424556193408509,0.7891823302803672,0.8202091237273006,0.07733854659115788,130,,
0.7735927170003756,0.7424630497888,0.7891936627425957,0.8202177523524733,0.0768797558822323,140,,
0.7748914417439726,0.7383550470648979,0.7929975271028795,0.8241881638534565,0.07632604684267162,150,,
0.7762234251834871,0.7461531488937497,0.7929982739521401,0.8241893468148151,0.07580186331403396,160,,
0.77733866742549,0.7424809375735089,0.7892151867326722,0.8357024610133353,0.07526288675519802,170,,
0.7785532378927064,0.7461562898261064,0.7930046406751422,0.8319844535859426,0.07487462343485043,180,,
0.7796970894055619,0.7461571762278738,0.7930057439798822,0.8319861890532747,0.07435179592025719,190,,
0.7807222784773568,0.7461585920429503,0.7930065812914335,0.8319877670330484,0.07386118290097407,200,,
0.7817746737675532,0.746160373449931,0.7930087711425129,0.8319888555578424,0.07339792207485489,210,,
0.782675875648625,0.7581045410945143,0.8047718154384611,0.8357333430087478,0.07294291493534259,220,,
0.7836601839222666,0.7581100606191002,0.8047785936107292,0.835740539754445,0.07252126075156796,230,,
0.7845284031632335,0.7581157019863,0.804784583374214,0.8357453603551876,0.07208593752171766,240,,
0.785362762552592,0.758119081805102,0.8047892215538685,0.8357509369025559,0.07166298243378684,250,,
0.786231344593834,0.7581238414876973,0.8047940801611198,0.8357577820954948,0.07123511563806005,260,,
0.7870108727617652,0.7581261138269659,0.8047990588035646,0.8357611738093449,0.07080776393529098,270,,
0.7877770007543016,0.7581293866901457,0.8048035297609148,0.8357668971263501,0.07041956382091569,280,,
0.7884561933740145,0.7581347695619799,0.8048067052407573,0.8357717500973093,0.07002389824970592,290,,
0.7891733632720997,0.7581383718189086,0.8048113435525984,0.8357744486905491,0.06964573174812044,300,,
0.7948408180328949,0.7737669678376959,0.8048497678873381,0.8358132581031029,0.06636137126686997,400,,
0.7987018616502017,0.7696190676129889,0.8086329243913162,0.8398054307529307,0.06391274494820552,500,,
0.801337069900371,0.773804190495698,0.8203945653576591,0.8358619213923135,0.06218710901650766,600,,
0.8030708920620425,0.7738104390097333,0.820408032794044,0.8512782256897956,0.06107860415793039,700,,
0.8041838911521987,0.7774353055303548,0.8164397520213108,0.8476036153962252,0.060367793728917214,800,,
0.8049041840270423,0.7774348803889273,0.8164419223929809,0.8476049616757854,0.05990227301489058,900,,
